fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,bioguide_id,ballotpedia_id,govtrack_id,twitter_id,twitter_name,party_simple,key,ballotpedia
H2NJ02250,"PIGNATELLI, SEAN",NJ,02,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,sean  pignatelli,https://ballotpedia.org/Sean_Pignatelli
H0NJ10133,"PINCKNEY, DAVID",NJ,10,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,david  pinckney,https://ballotpedia.org/David_Pinckney
H0MD01224,"PINGLEY, JENNIFER",MD,01,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,jennifer  pingley,NA
H8ME01120,"PINGREE, CHELLIE M",ME,01,DEMOCRATIC PARTY,House,Incumbent,C,P000597,Chellie Pingree,412307,14984637,chelliepingree,Democrat,chellie  pingree,https://ballotpedia.org/Chellie_Pingree
H8ME01120,"PINGREE, CHELLIE M",ME,01,DEMOCRATIC PARTY,House,Incumbent,C,P000597,Chellie Pingree,412307,1002275817227980800,chelliepingree,Democrat,chellie  pingree,https://ballotpedia.org/Chellie_Pingree
H8ME01120,"PINGREE, CHELLIE M",ME,01,DEMOCRATIC PARTY,House,Incumbent,C,P000597,Chellie Pingree,412307,14984637,pingreeforme,Democrat,chellie  pingree,https://ballotpedia.org/Chellie_Pingree
H8ME01120,"PINGREE, CHELLIE M",ME,01,DEMOCRATIC PARTY,House,Incumbent,C,P000597,Chellie Pingree,412307,1002275817227980800,pingreeforme,Democrat,chellie  pingree,https://ballotpedia.org/Chellie_Pingree
H2SC01077,"PIPER-LOOMIS, LYNZ",SC,01,REPUBLICAN PARTY,House,Challenger,P,,,,,lynzpiperloomis,Republican,lynz  piperloomis,https://ballotpedia.org/Lynz_Piper-Loomis
H2IL01380,"PIPPION MCGRIFF, NYKEA",IL,01,DEMOCRATIC PARTY,House,Open seat,P,,,,,nykea4congress,Democrat,nykea  mcgriff,https://ballotpedia.org/Nykea_Pippion_McGriff
H2IL01380,"PIPPION MCGRIFF, NYKEA",IL,01,DEMOCRATIC PARTY,House,Open seat,P,,,,,justnykea,Democrat,nykea  mcgriff,https://ballotpedia.org/Nykea_Pippion_McGriff
H2MD03184,"PITOCCO, ANTONIO",MD,03,REPUBLICAN PARTY,House,Challenger,P,,,,,antoniopitocco1,Republican,antonio  pitocco,https://ballotpedia.org/Antonio_Pitocco
H2VI00082,"PLASKETT, STACEY",VI,00,DEMOCRATIC PARTY,House,Incumbent,C,P000610,,412659,2724095695,,Democrat,stacey  plaskett,NA
H2VI00082,"PLASKETT, STACEY",VI,00,DEMOCRATIC PARTY,House,Incumbent,C,P000610,,412659,2147483647,,Democrat,stacey  plaskett,NA
H2GA13079,"PLOTKY, CALINA",GA,13,REPUBLICAN PARTY,House,Challenger,P,,,,,calinaplotky,Republican,calina  plotky,https://ballotpedia.org/Calina_Plotky
H2OR06033,"PLOWHEAD, ANGELA",OR,06,REPUBLICAN PARTY,House,Open seat,P,,,,,angelafororegon,Republican,angela  plowhead,https://ballotpedia.org/Angela_Plowhead
H2WI02124,"POCAN, MARK",WI,02,DEMOCRATIC PARTY,House,Incumbent,C,P000607,Mark Pocan,412585,1206227149,repmarkpocan,Democrat,mark  pocan,https://ballotpedia.org/Mark_Pocan
H2WI02124,"POCAN, MARK",WI,02,DEMOCRATIC PARTY,House,Incumbent,C,P000607,Mark Pocan,412585,1206227149,markpocan,Democrat,mark  pocan,https://ballotpedia.org/Mark_Pocan
H2WI02124,"POCAN, MARK",WI,02,DEMOCRATIC PARTY,House,Incumbent,C,P000607,Mark Pocan,412585,309070309,repmarkpocan,Democrat,mark  pocan,https://ballotpedia.org/Mark_Pocan
H2WI02124,"POCAN, MARK",WI,02,DEMOCRATIC PARTY,House,Incumbent,C,P000607,Mark Pocan,412585,309070309,markpocan,Democrat,mark  pocan,https://ballotpedia.org/Mark_Pocan
H2NH02229,"POIRIER, DEAN ALLAN MR",NH,02,REPUBLICAN PARTY,House,Challenger,N,,,,,deanp4congress,Republican,dean  poirier,https://ballotpedia.org/Dean_Poirier
H2MD06278,"POISSONNIER, ROBERT",MD,06,REPUBLICAN PARTY,House,Challenger,N,,,,,bobpoissonier,Republican,robert  poissonnier,https://ballotpedia.org/Robert_Poissonnier
H2OR03121,"POLHEMUS, JONATHAN",OR,03,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,jonathan  polhemus,https://ballotpedia.org/Jonathan_Polhemus
H4ME02234,"POLIQUIN, BRUCE",ME,02,REPUBLICAN PARTY,House,Challenger,P,P000611,,412633,,brucepoliquin,Republican,bruce  poliquin,https://ballotpedia.org/Bruce_Poliquin
H4ME02234,"POLIQUIN, BRUCE",ME,02,REPUBLICAN PARTY,House,Challenger,P,P000611,,412633,35870854,brucepoliquin,Republican,bruce  poliquin,https://ballotpedia.org/Bruce_Poliquin
H2SC06159,"POLLARD, AURIOL SONIA",SC,06,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,auriol  pollard,NA
H4IN04206,"POLLCHIK, HOWARD JOSEPH",IN,04,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,howard  pollchik,https://ballotpedia.org/Howard_Pollchik
H2FL27071,"POLO, FRANK",FL,27,REPUBLICAN PARTY,House,Challenger,P,,,,,polo4congress,Republican,frank  polo,https://ballotpedia.org/Frank_Polo_Sr.
H2TX34147,"POLSKY,ESQ., LARRY MARK MR",TX,34,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,larry  polskyesq,NA
H2TX32125,"PORRO, JOHN CHARLES MR.",TX,03,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,john  porro,NA
H2ID02232,"PORTER, CHRIS",ID,02,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,chris  porter,https://ballotpedia.org/Chris_Porter_(Idaho)
H2CA33253,"PORTER, JOHN MARK MR",CA,33,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,john  porter,https://ballotpedia.org/John_Mark_Porter
H8CA45130,"PORTER, KATHERINE",CA,47,DEMOCRATIC PARTY,House,Incumbent,N,P000618,Katie Porter,412758,1.08122283746e+18,repkatieporter,Democrat,katherine  porter,https://ballotpedia.org/Katie_Porter
H8CA45130,"PORTER, KATHERINE",CA,47,DEMOCRATIC PARTY,House,Incumbent,N,P000618,Katie Porter,412758,617266600,repkatieporter,Democrat,katherine  porter,https://ballotpedia.org/Katie_Porter
H2FL11182,"PORTER, KEVIN DEAN",FL,11,UNAFFILIATED,House,Challenger,P,,,,,,Other,kevin  porter,https://ballotpedia.org/Kevin_Porter
H8FL15107,"POSEY, BILL",FL,08,REPUBLICAN PARTY,House,Incumbent,C,P000599,Bill Posey,412309,25086658,congbillposey,Republican,bill  posey,https://ballotpedia.org/Bill_Posey
H8FL15107,"POSEY, BILL",FL,08,REPUBLICAN PARTY,House,Incumbent,C,P000599,Bill Posey,412309,,congbillposey,Republican,bill  posey,https://ballotpedia.org/Bill_Posey
H8FL15107,"POSEY, BILL",FL,08,REPUBLICAN PARTY,House,Incumbent,C,P000599,Bill Posey,412309,25086658,poseycampaign,Republican,bill  posey,https://ballotpedia.org/Bill_Posey
H8FL15107,"POSEY, BILL",FL,08,REPUBLICAN PARTY,House,Incumbent,C,P000599,Bill Posey,412309,,poseycampaign,Republican,bill  posey,https://ballotpedia.org/Bill_Posey
H2AR02111,"POSTON, DAVID P",AR,02,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,david  poston,NA
H0FL19254,"POST, PATRICK",FL,19,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,patrick  post,NA
H2CA30309,"POTELL, JASON RANDOLPH",CA,32,DEMOCRATIC PARTY,House,Challenger,C,,,,,jasonpotell,Democrat,jason  potell,https://ballotpedia.org/Jason_Potell
H2MI10184,"POWELL, RHONDA",MI,10,DEMOCRATIC PARTY,House,Challenger,C,,,,,rhondapowellmi,Democrat,rhonda  powell,https://ballotpedia.org/Rhonda_Powell
H0IN01317,"POWERS, WILLIAM F (BILL)",IN,01,WRITE-IN,House,Challenger,N,,,,,,Other,william  powers,https://ballotpedia.org/William_Powers
H2AZ03152,"POZZOLO, LUIS B",AZ,03,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,luis  pozzolo,NA
H2CA43393,"PRATT, EVETTE",CA,43,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,evette  pratt,NA
H2CA27214,"PREBOLA, CRYSTAL",CA,27,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,crystal  prebola,NA
H2KY06175,"PREECE, CHRISTOPHER",KY,06,DEMOCRATIC PARTY,House,Challenger,P,,,,,forpreece,Democrat,christopher  preece,https://ballotpedia.org/Christopher_Preece
H0NJ09200,"PREMPEH, WILLIAM SREBOE",NJ,09,REPUBLICAN PARTY,House,Challenger,P,,,,,billyprempeh,Republican,william  prempeh,https://ballotpedia.org/Billy_Prempeh
H2NH01304,"PRESCOTT, RUSSELL",NH,01,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,russell  prescott,https://ballotpedia.org/Russell_Prescott
H2FL12107,"PRESKITT, SID",FL,12,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,sid  preskitt,https://ballotpedia.org/Sid_Preskitt
H8MA07032,"PRESSLEY, AYANNA",MA,07,DEMOCRATIC PARTY,House,Incumbent,C,P000617,Ayanna Pressley,412782,1080584229510172672,reppressley,Democrat,ayanna  pressley,https://ballotpedia.org/Ayanna_Pressley
H8MA07032,"PRESSLEY, AYANNA",MA,07,DEMOCRATIC PARTY,House,Incumbent,C,P000617,Ayanna Pressley,412782,1080584229510172672,ayannapressley,Democrat,ayanna  pressley,https://ballotpedia.org/Ayanna_Pressley
H8MA07032,"PRESSLEY, AYANNA",MA,07,DEMOCRATIC PARTY,House,Incumbent,C,P000617,Ayanna Pressley,412782,31013444,reppressley,Democrat,ayanna  pressley,https://ballotpedia.org/Ayanna_Pressley
H8MA07032,"PRESSLEY, AYANNA",MA,07,DEMOCRATIC PARTY,House,Incumbent,C,P000617,Ayanna Pressley,412782,31013444,ayannapressley,Democrat,ayanna  pressley,https://ballotpedia.org/Ayanna_Pressley
H2DE01047,"PRESSLEY, TYLER STEELE",DE,00,INDEPENDENT,House,Challenger,N,,,,,,Other,tyler  pressley,NA
H2UT03256,"PRESTON, JASON",UT,03,REPUBLICAN PARTY,House,Challenger,P,,,,,utjasonpreston,Republican,jason  preston,https://ballotpedia.org/Jason_Preston
H8MD02100,"PRETOT, JAKE",MD,03,DEMOCRATIC PARTY,House,Challenger,N,,,,,jake_pretot,Democrat,jake  pretot,https://ballotpedia.org/Jake_Pretot
H6NC04037,"PRICE, DAVID",NC,04,DEMOCRATIC PARTY,House,Incumbent,P,P000523,David Price,400326,,,Democrat,david  price,NA
H6NC04037,"PRICE, DAVID",NC,04,DEMOCRATIC PARTY,House,Incumbent,P,P000523,David Price,400326,155669457,,Democrat,david  price,NA
H2AL06175,"PRIDMORE, JAY PATRICK",AL,06,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,jay  pridmore,NA
H2IN08193,"PRIEST, PETER F.H. II",IN,08,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,peter  priest,https://ballotpedia.org/Peter_Priest_II
H2NV03179,"PRIJTEN, REINIER",NV,03,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,reinier  prijten,NA
H2TX21151,"PRIMM, MARCUS A",TX,21,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,marcus  primm,NA
H0NY07092,"PRINCE, PAPERBOY",NY,07,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,paperboy  prince,https://ballotpedia.org/Paperboy_Prince
H2OR02172,"PRINE, ADAM",OR,02,DEMOCRATIC PARTY,House,Challenger,N,,,,,prinetime,Democrat,adam  prine,https://ballotpedia.org/Adam_Prine
H2WI03163,"PROVANCE, RUSTIN LEVEM",WI,03,LIBERTARIAN PARTY,House,Open seat,N,,,,,,Other,rustin  provance,NA
H0FL22118,"PRUDEN, JAMES L.",FL,23,REPUBLICAN PARTY,House,Challenger,P,,,,,jamespruden13,Republican,james  pruden,https://ballotpedia.org/James_Pruden_(Florida)
H0PA05094,"PRUETT, DASHA",PA,01,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,dasha  pruett,NA
H4KY03244,"PUCCETTI, GREGORY PETER",KY,03,REPUBLICAN PARTY,House,Open seat,N,,,,,,Republican,gregory  puccetti,https://ballotpedia.org/Gregory_Puccetti
H2KY03230,"PUCCETTI, GREGORY PETER",KY,03,REPUBLICAN PARTY,House,Open seat,C,,,,,,Republican,gregory  puccetti,https://ballotpedia.org/Gregory_Puccetti
H0CA28174,"PUDLO, G MAEBE",CA,30,DEMOCRATIC PARTY,House,Challenger,C,,,,,,Democrat,g  pudlo,NA
H2LA05266,"PULLEN, HUNTER I MR.",LA,05,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,hunter  pullen,https://ballotpedia.org/Hunter_Pullen
H6IN07337,"PULLINS, PIERRE QUINCY",IN,07,DEMOCRATIC PARTY,House,Challenger,N,,,,,pierrepullins,Democrat,pierre  pullins,https://ballotpedia.org/Pierre_Pullins
H2AK01059,"PURHAM, RANDY",AK,00,REPUBLICAN PARTY,House,Challenger,N,,,,,rpurham,Republican,randy  purham,https://ballotpedia.org/Randy_Purham
H0TX12246,"PUTNAM, CHRIS",TX,12,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,chris  putnam,NA
H2NY21149,"PUTORTI, MATTHEW",NY,21,DEMOCRATIC PARTY,House,Challenger,C,,,,,mattputorti,Democrat,matthew  putorti,https://ballotpedia.org/Matthew_Putorti
H2NY10175,"QIU, HELEN JIANG",NY,10,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,helen  qiu,NA
H2IL12205,"QUALIS, JOSHUA",IL,12,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,joshua  qualis,https://ballotpedia.org/Joshua_Qualls
H2CO01215,"QUALTERI, JENNIFER",CO,01,REPUBLICAN PARTY,House,Challenger,N,,,,,jqualteri,Republican,jennifer  qualteri,https://ballotpedia.org/Jennifer_Qualteri
H2CA25218,"QUARTEY, JOHN QUAYE II",CA,27,DEMOCRATIC PARTY,House,Challenger,P,,,,,quayequartey,Democrat,john  quartey,https://ballotpedia.org/John_Quaye_Quartey
H2ID27015,"QUESPECT, ERICA REBECA MS",ID,27,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,,,,,,Other,erica  quespect,NA
H0IL05096,"QUIGLEY, MIKE",IL,05,DEMOCRATIC PARTY,House,Incumbent,C,Q000023,Michael Quigley,412331,56864092,repmikequigley,Democrat,mike  quigley,https://ballotpedia.org/Mike_Quigley
H0IL05096,"QUIGLEY, MIKE",IL,05,DEMOCRATIC PARTY,House,Incumbent,C,Q000023,Michael Quigley,412331,15949499,repmikequigley,Democrat,mike  quigley,https://ballotpedia.org/Mike_Quigley
H0IL05096,"QUIGLEY, MIKE",IL,05,DEMOCRATIC PARTY,House,Incumbent,C,Q000023,Michael Quigley,412331,56864092,quigleycampaign,Democrat,mike  quigley,https://ballotpedia.org/Mike_Quigley
H0IL05096,"QUIGLEY, MIKE",IL,05,DEMOCRATIC PARTY,House,Incumbent,C,Q000023,Michael Quigley,412331,15949499,quigleycampaign,Democrat,mike  quigley,https://ballotpedia.org/Mike_Quigley
H6FL14112,"QUINN, CHRISTINE YVONNE",FL,13,REPUBLICAN PARTY,House,Challenger,P,,,,,electquinn,Republican,christine  quinn,https://ballotpedia.org/Christine_Quinn
H2OK02182,"QUINN, MARTY L",OK,02,REPUBLICAN PARTY,House,Open seat,P,,,,,,Republican,marty  quinn,https://ballotpedia.org/Marty_Quinn_(Oklahoma)
H2NJ11152,"QUINN, PATRICK JAMES MR. III",NJ,09,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,patrick  quinn,NA
H2TX06186,"QUINTANILLA, CARLOS",TX,33,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,carlos  quintanilla,https://ballotpedia.org/Carlos_Quintanilla_(Texas)
H4CA30123,"RAB, AEJAZ (RAJI)",CA,32,DEMOCRATIC PARTY,House,Challenger,P,,,,,,Democrat,aejaz  rab,https://ballotpedia.org/Raji_Rab
H2MO07200,"RADAKER-SHEAFER, KRISTEN",MO,07,DEMOCRATIC PARTY,House,Open seat,P,,,,,kristenrsheafer,Democrat,kristen  radakersheafer,https://ballotpedia.org/Kristen_Radaker-Sheafer
H2OH07233,"RADER, TRISTAN",OH,07,DEMOCRATIC PARTY,House,Open seat,P,,,,,twrader,Democrat,tristan  rader,https://ballotpedia.org/Tristan_Rader
H2CA18148,"RADING, AJWANG",CA,16,DEMOCRATIC PARTY,House,Challenger,P,,,,,ajwangrading,Democrat,ajwang  rading,https://ballotpedia.org/Ajwang_Rading
H2CA33212,"RAGGE, CLAIRE",CA,36,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,claire  ragge,https://ballotpedia.org/Claire_Ragge
H2NY10217,"RAGUSA, MICAHEL",NY,10,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,micahel  ragusa,NA
H2NY10225,"RAGUSA, MICHAEL",NY,10,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,michael  ragusa,NA
H2MN01348,"RAINWATER, JAMES",MN,01,DEMOCRATIC-FARMER-LABOR,House,Challenger,N,,,,,,Other,james  rainwater,NA
H2NY09144,"RAITPORT, MENACHEM M.",NY,09,CONSERVATIVE PARTY,House,Challenger,N,,,,,,Other,menachem  raitport,https://ballotpedia.org/Menachem_Raitport
H2NY02131,"RAKEBRANDT, MICHAEL",NY,02,REPUBLICAN PARTY,House,Challenger,C,,,,,mike4congress2,Republican,michael  rakebrandt,https://ballotpedia.org/Mike_Rakebrandt
H2FL10267,"RAMBARANSINGH, MAHENDRANATH TROY",FL,10,REPUBLICAN PARTY,House,Open seat,P,,,,,,Republican,mahendranath  rambaransingh,NA
H2FL15092,"RAMCHARRAN, LILAWATIE LILY MRS.",FL,15,DEMOCRATIC PARTY,House,Challenger,C,,,,,,Democrat,lilawatie  ramcharran,NA
H2VT00144,"RAM HINSDALE, KESHA",VT,00,DEMOCRATIC PARTY,House,Open seat,C,,,,,,Democrat,kesha  hinsdale,NA
H2CA02258,"RAMIREZ, ARCHIMEDES M.D.",CA,02,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,archimedes  ramirez,https://ballotpedia.org/Archimedes_Ramirez
H2FL15258,"RAMIREZ, CESAR",FL,15,DEMOCRATIC PARTY,House,Challenger,P,,,,,cesarforflorida,Democrat,cesar  ramirez,https://ballotpedia.org/Cesar_Ramirez
H2IL03162,"RAMIREZ, DELIA",IL,03,DEMOCRATIC PARTY,House,Incumbent,C,R000617,,456900,,delia4congress,Democrat,delia  ramirez,https://ballotpedia.org/Delia_Ramirez
H2TX15138,"RAMIREZ, RUBEN",TX,15,DEMOCRATIC PARTY,House,Challenger,C,,,,,,Democrat,ruben  ramirez,https://ballotpedia.org/Ruben_Ramirez
H0VA07109,"RAMIREZ, TINA MARIE MRS.",VA,07,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,tina  ramirez,NA
H2IL02198,"RAMOS, ASHLEY",IL,02,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,ashley  ramos,https://ballotpedia.org/Ashley_Ramos
H2NY11124,"RAMOS DEBARROS, BRITTANY",NY,11,DEMOCRATIC PARTY,House,Challenger,P,,,,,,Democrat,brittany  debarros,NA
H0AZ05185,"RAMOS, JAVIER GARCIA MR.",AZ,05,DEMOCRATIC PARTY,House,Challenger,C,,,,,ramosaz5,Democrat,javier  ramos,https://ballotpedia.org/Javier_Garcia_Ramos
H2CA01243,"RAMOS, JONATHON ANGEL",CA,01,FEDERALIST,House,Challenger,N,,,,,,Other,jonathon  ramos,NA
H2IL11215,"RAMOS, JUAN",IL,11,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,juan  ramos,NA
H2IL11249,"RAMOS, JUAN",IL,11,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,juan  ramos,NA
H2IL11223,"RAMOS, JUAN",IL,11,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,juan  ramos,NA
H2IL11256,"RAMOS, JUAN",IL,11,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,juan  ramos,NA
H2IL11231,"RAMOS, JUAN",IL,11,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,juan  ramos,NA
H2TX38023,"RAMSEY, MARK",TX,38,REPUBLICAN PARTY,House,Open seat,C,,,,,ramseyfortxcd38,Republican,mark  ramsey,https://ballotpedia.org/Mark_Ramsey
H0MT00074,"RANKIN, SAM",MT,02,LIBERTARIAN PARTY,House,Challenger,C,,,,,,Other,sam  rankin,https://ballotpedia.org/Sam_Rankin
H2CA33188,"RAPHAEL, PATRICK JEAN",CA,33,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,patrick  raphael,NA
H2NY20125,"RAR, ROSTISLAV",NY,20,DEMOCRATIC PARTY,House,Challenger,P,,,,,rarrostislav,Democrat,rostislav  rar,https://ballotpedia.org/Rostislav_Rar
H2CA48129,"RASCON, MATTHEW G.",CA,48,DEMOCRATIC PARTY,House,Challenger,N,,,,,matthewrascon1,Democrat,matthew  rascon,https://ballotpedia.org/Matthew_Rascon
H2OR01257,"RASCON, NICHOLAS",OR,01,OTHER,House,Challenger,N,,,,,,Other,nicholas  rascon,NA
H6MD08457,"RASKIN, JAMIE",MD,08,DEMOCRATIC PARTY,House,Incumbent,C,R000606,Jamie Raskin,412708,806906355214852096,repraskin,Democrat,jamie  raskin,https://ballotpedia.org/Jamie_Raskin
H6MD08457,"RASKIN, JAMIE",MD,08,DEMOCRATIC PARTY,House,Incumbent,C,R000606,Jamie Raskin,412708,806906355214852096,jamie_raskin,Democrat,jamie  raskin,https://ballotpedia.org/Jamie_Raskin
H6MD08457,"RASKIN, JAMIE",MD,08,DEMOCRATIC PARTY,House,Incumbent,C,R000606,Jamie Raskin,412708,549579841,repraskin,Democrat,jamie  raskin,https://ballotpedia.org/Jamie_Raskin
H6MD08457,"RASKIN, JAMIE",MD,08,DEMOCRATIC PARTY,House,Incumbent,C,R000606,Jamie Raskin,412708,549579841,jamie_raskin,Democrat,jamie  raskin,https://ballotpedia.org/Jamie_Raskin
H2NY03154,"RASOOL, REEMA",NY,03,DEMOCRATIC PARTY,House,Open seat,P,,,,,reemarasool,Democrat,reema  rasool,https://ballotpedia.org/Reema_Rasool
H2PA15123,"RATHMELL, GEORGE",PA,15,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,george  rathmell,NA
H2CA40084,"RATHS, GREG",CA,40,REPUBLICAN PARTY,House,Challenger,C,,,,,gregraths,Republican,greg  raths,https://ballotpedia.org/Greg_Raths
H2CA17124,"RAVUL, RAO",CA,17,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,rao  ravul,NA
H2FL15134,"RAYBON, JENNIFER SUSAN",FL,18,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,jennifer  raybon,https://ballotpedia.org/Jennifer_Raybon
H2NY24184,"RAYBURN, FLOYD MR.",NY,24,REPUBLICAN PARTY,House,Open seat,P,,,,,,Republican,floyd  rayburn,NA
H2WA03175,"RAY, DAVY",WA,03,DEMOCRATIC PARTY,House,Challenger,N,,,,,davyforcongress,Democrat,davy  ray,https://ballotpedia.org/Davy_Ray
H8WI05124,"RAYMOND, ROBERT R.",WI,04,INDEPENDENT,House,Challenger,N,,,,,,Other,robert  raymond,https://ballotpedia.org/Robert_Raymond
H2FL13246,"RAYNER, MICHELE K. MS.",FL,13,DEMOCRATIC PARTY,House,Open seat,C,,,,,,Democrat,michele  rayner,NA
H2KY03214,"RAY, STUART N.",KY,03,REPUBLICAN PARTY,House,Open seat,P,,,,,,Republican,stuart  ray,https://ballotpedia.org/Stuart_Ray
H2AL02208,"REALZ, JONATHAN",AL,02,LIBERTARIAN PARTY,House,Challenger,N,,,,,,Other,jonathan  realz,NA
H2IL16123,"REBRESH, MICHAEL STEPHAN MR",IL,16,REPUBLICAN PARTY,House,Open seat,P,,,,,,Republican,michael  rebresh,https://ballotpedia.org/Michael_Rebresh
H6MN02206,"RECHTZIGEL, GENE",MN,04,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,gene  rechtzigel,https://ballotpedia.org/Gene_Rechtzigel
H2CA00153,"RECILE, RUDY",CA,08,REPUBLICAN PARTY,House,Challenger,N,,,,,rudy4uscongress,Republican,rudy  recile,https://ballotpedia.org/Rudy_Recile
H2NY23129,"RECOTTA, JAMES P",NY,23,REPUBLICAN PARTY,House,Open seat,N,,,,,,Republican,james  recotta,NA
H2TX12093,"RECTOR, CHRISTOPHER D.",TX,00,NONE,House,Challenger,N,,,,,,Other,christopher  rector,NA
H2OH01178,"REDDEN, SAVANNA",OH,01,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,savanna  redden,NA
H2VT01084,"REDIC, ERICKA L MRS.",VT,00,LIBERTARIAN PARTY,House,Open seat,C,,,,,erickaredic,Other,ericka  redic,https://ballotpedia.org/Ericka_Redic
H2GA08061,"REECE, MICHAEL MR.",GA,08,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,michael  reece,NA
H2TX38049,"REED, CENTRELL MS.",TX,38,DEMOCRATIC PARTY,House,Open seat,C,,,,,thecentrell,Democrat,centrell  reed,https://ballotpedia.org/Centrell_Reed
H2MO02185,"REED, RAYMOND",MO,02,DEMOCRATIC PARTY,House,Challenger,P,,,,,rayreedmo,Democrat,raymond  reed,https://ballotpedia.org/Raymond_Reed
H0NY29054,"REED, THOMAS W",NY,23,REPUBLICAN PARTY,House,Incumbent,C,R000585,Tom Reed (New York),412393,,,Republican,thomas  reed,NA
H2AZ07203,"REETZ, DAVID ""RIZZO""",AZ,07,WRITE-IN,House,Challenger,N,,,,,,Other,david  reetz,NA
H2VA10216,"REEVES, BRYCE",VA,07,REPUBLICAN PARTY,House,Challenger,P,,,,,reevesva,Republican,bryce  reeves,https://ballotpedia.org/Bryce_Reeves
H6NC03161,"REEVES, ERNEST T",NC,01,REPUBLICAN PARTY,House,Open seat,N,,,,,,Republican,ernest  reeves,https://ballotpedia.org/Ernest_Reeves
H2NY23236,"REGENOR, JAMES ALLEN COL",NY,23,WRITE-IN,House,Open seat,N,,,,,,Other,james  regenor,NA
H2IL01398,"REGNIER, JEFFERY",IL,01,REPUBLICAN PARTY,House,Open seat,N,,,,,regniercongress,Republican,jeffery  regnier,https://ballotpedia.org/Jeff_Regnier
H0TX07220,"REHMAN, LAIQUE",TX,07,REPUBLICAN PARTY,House,Challenger,C,,,,,laiquerehman1,Republican,laique  rehman,https://ballotpedia.org/Laique_Rehman
H2SC07223,"REICHERT, STEVE",SC,07,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,steve  reichert,NA
H2CO07204,"REICHERT, TIM",CO,07,REPUBLICAN PARTY,House,Open seat,C,,,,,timreichertco,Republican,tim  reichert,https://ballotpedia.org/Tim_Reichert
H2TX02136,"REID, RAYNA",TX,02,DEMOCRATIC PARTY,House,Challenger,C,,,,,,Democrat,rayna  reid,NA
H2MN01280,"REISDORF, RICHARD B",MN,01,OTHER,House,Open seat,N,,,,,,Other,richard  reisdorf,https://ballotpedia.org/Richard_Reisdorf
H2IL13161,"REISING, JESSE",IL,13,REPUBLICAN PARTY,House,Challenger,C,,,,,jessereisingil,Republican,jesse  reising,https://ballotpedia.org/Jesse_Reising
