fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,party_simple,key,twitter_name,ballotpedia,bioguide_id,twitter_id
H2CA12182,"ROBERTS, JOSEPH C MR.",CA,12,REPUBLICAN PARTY,House,Challenger,N,Republican,joseph  roberts,NA,NA,NA,
H2OK03115,"ROBERTS, KEVIN SEAN",OK,03,REPUBLICAN PARTY,House,Challenger,P,Republican,kevin  roberts,NA,NA,NA,
H2FL04153,"ROBERTSON, AL",FL,04,DEMOCRATIC PARTY,House,Challenger,N,Democrat,al  robertson,NA,NA,NA,
H0TX03104,"ROBERTSON, AL D",TX,03,DEMOCRATIC PARTY,House,Open seat,N,Democrat,al  robertson,NA,NA,NA,
H2OR01299,"ROBERTSON, CHRISTIAN",OR,01,DEMOCRATIC PARTY,House,Challenger,N,Democrat,christian  robertson,NA,https://ballotpedia.org/Christian_Robertson,NA,
H2NV03153,"ROBERTSON, MARK",NV,01,REPUBLICAN PARTY,House,Challenger,N,Republican,mark  robertson,RobertsonforNV,https://ballotpedia.org/Mark_Robertson_(Nevada),NA,
H2NC04184,"ROBERTSON, NAT",NC,04,REPUBLICAN PARTY,House,Open seat,N,Republican,nat  robertson,NA,NA,NA,
H2GA02171,"ROBERTSON, RICHARD M",GA,02,REPUBLICAN PARTY,House,Challenger,C,Republican,richard  robertson,NA,https://ballotpedia.org/Richard_Robertson_(Georgia),NA,
H2FL07263,"ROBERTS, RUSSELL L. MR.",FL,07,REPUBLICAN PARTY,House,Open seat,P,Republican,russell  roberts,rustyrobertsfl,https://ballotpedia.org/Russell_Roberts_(Florida),NA,
H2NY22204,"ROBERTS, SAM",NY,22,DEMOCRATIC PARTY,House,Challenger,C,Democrat,sam  roberts,samrobertsny,https://ballotpedia.org/Sam_Roberts,NA,
H8OH06133,"ROBERTS, SHAWNA",OH,06,DEMOCRATIC PARTY,House,Challenger,N,Democrat,shawna  roberts,NA,https://ballotpedia.org/Shawna_Roberts,NA,
H2MO01229,"ROBERTS, STEVEN C",MO,01,DEMOCRATIC PARTY,House,Challenger,P,Democrat,steven  roberts,RobertsforSTL,https://ballotpedia.org/Steve_Roberts_(Missouri_state_legislator),NA,
H2FL03205,"ROBINSON, ANDREW PRESTON MR.",FL,03,DEMOCRATIC PARTY,House,Challenger,N,Democrat,andrew  robinson,NA,NA,NA,
H2NY10142,"ROBINSON, BRIAN JEFFREY",NY,10,DEMOCRATIC PARTY,House,Challenger,P,Democrat,brian  robinson,votebrian,https://ballotpedia.org/Brian_Robinson,NA,
H2OK02331,"ROBINSON, BULLDOG BEN",OK,02,INDEPENDENT,House,Challenger,N,Other,bulldog  robinson,NA,NA,NA,
H2NC10124,"ROBINSON, GARY THOMAS",NC,10,REPUBLICAN PARTY,House,Challenger,P,Republican,gary  robinson,NA,https://ballotpedia.org/Gary_Robinson,NA,
H2CT34016,"ROBINSON, TIMOTHY BRENT MR",CT,34,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,Other,timothy  robinson,NA,NA,NA,
H2PA02162,"ROBLES, ALBERT IVAN",PA,02,REPUBLICAN PARTY,House,Challenger,N,Republican,albert  robles,NA,NA,NA,
H2MD08183,"ROCA, MARIELA",MD,06,REPUBLICAN PARTY,House,Challenger,N,Republican,mariela  roca,NA,https://ballotpedia.org/Mariela_Roca,NA,
H4TX30067,"ROCELLERPITTS, ANGEIGH JEANNEAN",TX,30,REPUBLICAN PARTY,House,Challenger,N,Republican,angeigh  rocellerpitts,NA,https://ballotpedia.org/Angeigh_Roc'ellerpitts,NA,
H2MI06125,"ROCHA, JON",MI,06,REPUBLICAN PARTY,House,Open seat,C,Republican,jon  rocha,NA,NA,NA,
H2CA50208,"ROCHA, JOSEPH C.",CA,50,DEMOCRATIC PARTY,House,Challenger,C,Democrat,joseph  rocha,NA,NA,NA,
H2CA46164,"ROCHA JR., FELIX",CA,46,REPUBLICAN PARTY,House,Challenger,N,Republican,felix  rocha,NA,https://ballotpedia.org/Felix_Rocha,NA,
H2TX30236,"RODGERS, JAMES BYRON MR.",TX,30,REPUBLICAN PARTY,House,Open seat,P,Republican,james  rodgers,RodgersTX30,https://ballotpedia.org/James_Rodgers,NA,
H2TX30236,"RODGERS, JAMES BYRON MR.",TX,30,REPUBLICAN PARTY,House,Open seat,P,Republican,james  rodgers,DrJamesBRodgers,https://ballotpedia.org/James_Rodgers,NA,
H2PA03137,"RODILL, AUSTIN MR.",PA,03,DEMOCRATIC PARTY,House,Challenger,N,Democrat,austin  rodill,NA,NA,NA,
H2MA08082,"RODRIGUES, HAMILTON SOARES",MA,08,REPUBLICAN PARTY,House,Challenger,P,Republican,hamilton  rodrigues,NA,https://ballotpedia.org/Hamilton_Soares_Rodrigues,NA,
H2CA49242,"RODRIGUEZ, CHRISTOPHER",CA,49,REPUBLICAN PARTY,House,Challenger,P,Republican,christopher  rodriguez,NA,NA,NA,
H2TX35136,"RODRIGUEZ, EDUARDO R.",TX,35,DEMOCRATIC PARTY,House,Challenger,P,Democrat,eduardo  rodriguez,EddieforTexas,https://ballotpedia.org/Eddie_Rodriguez,NA,
H2TX34154,"RODRIGUEZ, JAIME ALFONSO MR.",TX,34,DEMOCRATIC PARTY,House,Challenger,C,Democrat,jaime  rodriguez,NA,NA,NA,
H2CO08129,"RODRIGUEZ, JOSHUA",CO,04,LIBERTARIAN PARTY,House,Open seat,N,Other,joshua  rodriguez,NA,NA,NA,
H2TX02128,"RODRIGUEZ, LUCIA S",TX,02,REPUBLICAN PARTY,House,Challenger,N,Republican,lucia  rodriguez,NA,NA,NA,
H2TX35250,"RODRIGUEZ, MICHAEL",TX,35,REPUBLICAN PARTY,House,Challenger,N,Republican,michael  rodriguez,NA,https://ballotpedia.org/Michael_Rodriguez_(Texas),NA,
H0TX34018,"RODRIGUEZ, OSBERT GAMALIEL",TX,34,DEMOCRATIC PARTY,House,Challenger,N,Democrat,osbert  rodriguez,NA,NA,NA,
H2TX28115,"RODRIGUEZ, ROLANDO D MR.",TX,28,REPUBLICAN PARTY,House,Challenger,C,Republican,rolando  rodriguez,Rolando4USD28,https://ballotpedia.org/Rolando_Rodriguez,NA,
H2AZ09159,"RODRIGUEZ, SAUL A",AZ,09,REPUBLICAN PARTY,House,Challenger,N,Republican,saul  rodriguez,NA,NA,NA,
H2CA28170,"RODRIGUEZ, TONY",CA,30,INDEPENDENT,House,Challenger,N,Other,tony  rodriguez,ForRodriguezd28,https://ballotpedia.org/Tony_Rodriguez,NA,
H2WI01100,"ROE, ANN",WI,01,DEMOCRATIC PARTY,House,Challenger,P,Democrat,ann  roe,annsroe,https://ballotpedia.org/Ann_Roe,NA,
H2MI10143,"ROGENSUES, ANGELA",MI,10,DEMOCRATIC PARTY,House,Challenger,P,Democrat,angela  rogensues,AngelaRogensues,https://ballotpedia.org/Angela_Rogensues,NA,
H0DE00159,"ROGERS, DAVID L.",DE,00,OTHER,House,Challenger,N,Other,david  rogers,NA,https://ballotpedia.org/David_Rogers_(Delaware),NA,
H6OK03165,"ROGERS, EVELYN L (LOUISE)",OK,01,INDEPENDENT,House,Challenger,N,Other,evelyn  rogers,NA,https://ballotpedia.org/Evelyn_Rogers,NA,
H0KY05015,"ROGERS, HAROLD DALLAS",KY,05,REPUBLICAN PARTY,House,Incumbent,N,Republican,harold  rogers,RepHalRogers,https://ballotpedia.org/Hal_Rogers,R000395,550401754
H0KY05015,"ROGERS, HAROLD DALLAS",KY,05,REPUBLICAN PARTY,House,Incumbent,N,Republican,harold  rogers,HalRogersKY5,https://ballotpedia.org/Hal_Rogers,R000395,550401754
H0KY05015,"ROGERS, HAROLD DALLAS",KY,05,REPUBLICAN PARTY,House,Incumbent,N,Republican,harold  rogers,RepHalRogers,https://ballotpedia.org/Hal_Rogers,R000395,1273612350197825536
H0KY05015,"ROGERS, HAROLD DALLAS",KY,05,REPUBLICAN PARTY,House,Incumbent,N,Republican,harold  rogers,HalRogersKY5,https://ballotpedia.org/Hal_Rogers,R000395,1273612350197825536
H2AL03032,"ROGERS, MICHAEL",AL,03,REPUBLICAN PARTY,House,Incumbent,C,Republican,michael  rogers,NA,https://ballotpedia.org/Michael_Joiner,R000575,33977070
H2AL03032,"ROGERS, MICHAEL",AL,03,REPUBLICAN PARTY,House,Incumbent,C,Republican,michael  rogers,NA,https://ballotpedia.org/Michael_Joiner,R000575,76069325
H2AL03032,"ROGERS, MICHAEL",AL,03,REPUBLICAN PARTY,House,Incumbent,C,Republican,michael  rogers,RepMikeRogersAL,https://ballotpedia.org/Mike_Rogers_(Alabama),R000575,33977070
H2AL03032,"ROGERS, MICHAEL",AL,03,REPUBLICAN PARTY,House,Incumbent,C,Republican,michael  rogers,MikeRogersCamp,https://ballotpedia.org/Mike_Rogers_(Alabama),R000575,33977070
H2AL03032,"ROGERS, MICHAEL",AL,03,REPUBLICAN PARTY,House,Incumbent,C,Republican,michael  rogers,RepMikeRogersAL,https://ballotpedia.org/Mike_Rogers_(Alabama),R000575,76069325
H2AL03032,"ROGERS, MICHAEL",AL,03,REPUBLICAN PARTY,House,Incumbent,C,Republican,michael  rogers,MikeRogersCamp,https://ballotpedia.org/Mike_Rogers_(Alabama),R000575,76069325
H8WI04069,"ROGERS, TIM",WI,04,REPUBLICAN PARTY,House,Challenger,N,Republican,tim  rogers,NA,https://ballotpedia.org/Tim_Rogers_(Wisconsin),NA,
H2NJ08257,"ROJAS, RICARDO LUIS",NJ,08,DEMOCRATIC PARTY,House,Open seat,P,Democrat,ricardo  rojas,NA,NA,NA,
H2CA42205,"ROLLINS, WILL",CA,41,DEMOCRATIC PARTY,House,Challenger,P,Democrat,will  rollins,WillRollinsCA,https://ballotpedia.org/Will_Rollins,NA,
H2FL05242,"ROMDCELLY, DAMASCUS",FL,05,REPUBLICAN PARTY,House,Challenger,N,Republican,damascus  romdcelly,NA,NA,NA,
H0NH01258,"RONDEAU, KEVIN",NH,01,REPUBLICAN PARTY,House,Challenger,N,Republican,kevin  rondeau,congressman4u,https://ballotpedia.org/Kevin_Rondeau,NA,
H2MT02134,"RONNING, PENNY",MT,02,DEMOCRATIC PARTY,House,Challenger,P,Democrat,penny  ronning,penny4congress,https://ballotpedia.org/Penny_Ronning,NA,
H2MT02134,"RONNING, PENNY",MT,02,DEMOCRATIC PARTY,House,Challenger,P,Democrat,penny  ronning,pennyronning,https://ballotpedia.org/Penny_Ronning,NA,
H2MT02183,"ROOTS, ROGER",MT,02,LIBERTARIAN PARTY,House,Challenger,N,Other,roger  roots,RogerRoots,https://ballotpedia.org/Roger_Roots,NA,
H2FL11109,"ROSADO, ANTONIO LUIS SR",FL,11,UNAFFILIATED,House,Challenger,N,Other,antonio  rosado,NA,NA,NA,
H2CA13107,"ROSARIO-SIGALA, ANGELINA",CA,13,DEMOCRATIC PARTY,House,Challenger,N,Democrat,angelina  rosariosigala,NA,NA,NA,
H8TN06094,"ROSE, JOHN W.",TN,06,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  rose,RepJohnRose,https://ballotpedia.org/John_Rose_(Tennessee),R000612,1081312310059253760
H8TN06094,"ROSE, JOHN W.",TN,06,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  rose,JohnRoseforTN,https://ballotpedia.org/John_Rose_(Tennessee),R000612,1081312310059253760
H8TN06094,"ROSE, JOHN W.",TN,06,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  rose,RepJohnRose,https://ballotpedia.org/John_Rose_(Tennessee),R000612,894940941039144960
H8TN06094,"ROSE, JOHN W.",TN,06,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  rose,JohnRoseforTN,https://ballotpedia.org/John_Rose_(Tennessee),R000612,894940941039144960
H2NY11140,"ROSE, MAX",NY,11,DEMOCRATIC PARTY,House,Challenger,P,Democrat,max  rose,MaxRose4NY,https://ballotpedia.org/Max_Rose,NA,
H2TX17100,"ROSENBERGER, ROB",TX,17,REPUBLICAN PARTY,House,Challenger,N,Republican,rob  rosenberger,NA,https://ballotpedia.org/Robert_Rosenberger_(Texas),NA,
H4MT00050,"ROSENDALE, MATT MR.",MT,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,matt  rosendale,RepRosendale,https://ballotpedia.org/Matt_Rosendale,R000103,1344751420139040768
H4MT00050,"ROSENDALE, MATT MR.",MT,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,matt  rosendale,MattForMontana,https://ballotpedia.org/Matt_Rosendale,R000103,1344751420139040768
H4MT00050,"ROSENDALE, MATT MR.",MT,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,matt  rosendale,RepRosendale,https://ballotpedia.org/Matt_Rosendale,R000103,1376252790
H4MT00050,"ROSENDALE, MATT MR.",MT,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,matt  rosendale,MattForMontana,https://ballotpedia.org/Matt_Rosendale,R000103,1376252790
H2OR05233,"ROSES, LAUREL",OR,05,REPUBLICAN PARTY,House,Challenger,P,Republican,laurel  roses,NA,https://ballotpedia.org/Laurel_Roses,NA,
H2IL01414,"ROSNER, TERRE LAYNG",IL,01,DEMOCRATIC PARTY,House,Open seat,C,Democrat,terre  rosner,NA,https://ballotpedia.org/Terre_Layng_Rosner,NA,
H2MN05216,"ROSS, ALBERT",MN,05,DEMOCRATIC-FARMER-LABOR,House,Challenger,N,Other,albert  ross,NA,NA,NA,
H2VA07279,"ROSS, DAVID LEWIS",VA,07,REPUBLICAN PARTY,House,Challenger,C,Republican,david  ross,Ross4Liberty,https://ballotpedia.org/David_Ross_(Virginia),NA,
H0NC02125,"ROSS, DEBORAH",NC,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,deborah  ross,RepDeborahRoss,https://ballotpedia.org/Deborah_Ross,R000305,1348683154815655936
H0NC02125,"ROSS, DEBORAH",NC,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,deborah  ross,DeborahRossNC,https://ballotpedia.org/Deborah_Ross,R000305,1348683154815655936
H0NC02125,"ROSS, DEBORAH",NC,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,deborah  ross,RepDeborahRoss,https://ballotpedia.org/Deborah_Ross,R000305,3806081652
H0NC02125,"ROSS, DEBORAH",NC,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,deborah  ross,DeborahRossNC,https://ballotpedia.org/Deborah_Ross,R000305,3806081652
H2FL15217,"ROSS, DENNIS",FL,15,REPUBLICAN PARTY,House,Challenger,C,Republican,dennis  ross,NA,NA,NA,
H2OK03149,"ROSS, JEREMIAH A",OK,03,DEMOCRATIC PARTY,House,Challenger,N,Democrat,jeremiah  ross,NA,https://ballotpedia.org/Jeremiah_Ross,NA,
H2KY04220,"ROTTINGHAUS, PATRICK JOSEPH",KY,04,DEMOCRATIC PARTY,House,Challenger,N,Democrat,patrick  rottinghaus,NA,NA,NA,
H8CA48035,"ROUDA, HARLEY E JR",CA,47,DEMOCRATIC PARTY,House,Challenger,C,Democrat,harley  rouda,NA,NA,R000616,
H8CO03234,"ROUTLEDGE, ROOT",CO,03,DEMOCRATIC PARTY,House,Challenger,N,Democrat,root  routledge,NA,NA,NA,
H2NC07096,"ROUZER, DAVID",NC,07,REPUBLICAN PARTY,House,Incumbent,C,Republican,david  rouzer,RepDavidRouzer,https://ballotpedia.org/David_Rouzer,R000603,834069080
H2NC07096,"ROUZER, DAVID",NC,07,REPUBLICAN PARTY,House,Incumbent,C,Republican,david  rouzer,DavidRouzer,https://ballotpedia.org/David_Rouzer,R000603,834069080
H2NC07096,"ROUZER, DAVID",NC,07,REPUBLICAN PARTY,House,Incumbent,C,Republican,david  rouzer,RepDavidRouzer,https://ballotpedia.org/David_Rouzer,R000603,127941167
H2NC07096,"ROUZER, DAVID",NC,07,REPUBLICAN PARTY,House,Incumbent,C,Republican,david  rouzer,DavidRouzer,https://ballotpedia.org/David_Rouzer,R000603,127941167
H0TX34059,"ROYAL, CHRIS B.",TX,34,INDEPENDENT,House,Challenger,N,Other,chris  royal,NA,https://ballotpedia.org/Chris_Royal,NA,
H2CA33048,"ROYBAL-ALLARD, LUCILLE",CA,40,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,lucille  roybalallard,NA,NA,R000486,479872233
H8TX21307,"ROY, CHIP",TX,21,REPUBLICAN PARTY,House,Incumbent,C,Republican,chip  roy,RepChipRoy,https://ballotpedia.org/Chip_Roy,R000614,1082790600292925440
H8TX21307,"ROY, CHIP",TX,21,REPUBLICAN PARTY,House,Incumbent,C,Republican,chip  roy,chiproytx,https://ballotpedia.org/Chip_Roy,R000614,1082790600292925440
H8TX21307,"ROY, CHIP",TX,21,REPUBLICAN PARTY,House,Incumbent,C,Republican,chip  roy,RepChipRoy,https://ballotpedia.org/Chip_Roy,R000614,1257667158
H8TX21307,"ROY, CHIP",TX,21,REPUBLICAN PARTY,House,Incumbent,C,Republican,chip  roy,chiproytx,https://ballotpedia.org/Chip_Roy,R000614,1257667158
H0CA25139,"RUDNICK, FREDERICK D MR.",CA,27,REPUBLICAN PARTY,House,Challenger,N,Republican,frederick  rudnick,NA,NA,NA,
H2IN01180,"RUIZ, DAVID BEN",IN,01,REPUBLICAN PARTY,House,Challenger,N,Republican,david  ruiz,NA,https://ballotpedia.org/David_Ruiz_(Indiana),NA,
H2MA08074,"RUIZ, MICHAEL",MA,08,DEMOCRATIC PARTY,House,Challenger,N,Democrat,michael  ruiz,NA,NA,NA,
H2CA36439,"RUIZ, RAUL DR.",CA,25,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,raul  ruiz,repraulruizmd,https://ballotpedia.org/Raul_Ruiz,R000599,1089859058
H2CA36439,"RUIZ, RAUL DR.",CA,25,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,raul  ruiz,Dr_RaulRuiz,https://ballotpedia.org/Raul_Ruiz,R000599,1089859058
H2CA36439,"RUIZ, RAUL DR.",CA,25,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,raul  ruiz,repraulruizmd,https://ballotpedia.org/Raul_Ruiz,R000599,409522947
H2CA36439,"RUIZ, RAUL DR.",CA,25,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,raul  ruiz,Dr_RaulRuiz,https://ballotpedia.org/Raul_Ruiz,R000599,409522947
H2TN03250,"RUMBA, THOMAS M.",TN,03,INDEPENDENT,House,Challenger,N,Other,thomas  rumba,NA,NA,NA,
H2GA10190,"RUPERT, CHARLES V",GA,10,REPUBLICAN PARTY,House,Open seat,N,Republican,charles  rupert,NA,NA,NA,
H2MD02160,"RUPPERSBERGER, C. A. DUTCH",MD,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,c  ruppersberger,Call_Me_Dutch,https://ballotpedia.org/Dutch_Ruppersberger,R000576,305620929
H2MD02160,"RUPPERSBERGER, C. A. DUTCH",MD,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,c  ruppersberger,GoDutchForMD,https://ballotpedia.org/Dutch_Ruppersberger,R000576,305620929
H2MD02160,"RUPPERSBERGER, C. A. DUTCH",MD,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,c  ruppersberger,Call_Me_Dutch,https://ballotpedia.org/Dutch_Ruppersberger,R000576,757666785244119040
H2MD02160,"RUPPERSBERGER, C. A. DUTCH",MD,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,c  ruppersberger,GoDutchForMD,https://ballotpedia.org/Dutch_Ruppersberger,R000576,757666785244119040
H2IL01042,"RUSH, BOBBY LEE",IL,01,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,bobby  rush,NA,NA,R000515,1197496992685051904
H2IL01042,"RUSH, BOBBY LEE",IL,01,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,bobby  rush,NA,NA,R000515,305216911
H2NJ02219,"RUSH, CAROLYN",NJ,02,DEMOCRATIC PARTY,House,Challenger,P,Democrat,carolyn  rush,carolynrush31,https://ballotpedia.org/Carolyn_Rush,NA,
H8CA46146,"RUSHMAN, ED",CA,46,NONE,House,Challenger,N,Other,ed  rushman,RushTheHouse,https://ballotpedia.org/Ed_Rushman,NA,
H2IN07187,"RUSK, TED",IN,07,LIBERTARIAN PARTY,House,Challenger,N,Other,ted  rusk,NA,https://ballotpedia.org/Ted_Rusk_(Indiana),NA,
H2OR01240,"RUSS, DAVID HONORABLE",OR,06,REPUBLICAN PARTY,House,Challenger,N,Republican,david  russ,RussIsForUs,https://ballotpedia.org/David_Russ_(Oregon),NA,
H2FL27089,"RUSSELL, KEN",FL,27,DEMOCRATIC PARTY,House,Challenger,P,Democrat,ken  russell,NA,NA,NA,
H2NJ03308,"RUSSOMANNO, CHRISTOPHER",NJ,03,LIBERTARIAN PARTY,House,Challenger,N,Other,christopher  russomanno,NA,https://ballotpedia.org/Christopher_Russomanno,NA,
H6FL04105,"RUTHERFORD, JOHN",FL,05,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  rutherford,RepRutherfordFL,https://ballotpedia.org/John_Rutherford_(Florida),R000609,828977216595849216
H6FL04105,"RUTHERFORD, JOHN",FL,05,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  rutherford,JRutherfordFL,https://ballotpedia.org/John_Rutherford_(Florida),R000609,828977216595849216
H6FL04105,"RUTHERFORD, JOHN",FL,05,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  rutherford,RepRutherfordFL,https://ballotpedia.org/John_Rutherford_(Florida),R000609,733672650120253440
H6FL04105,"RUTHERFORD, JOHN",FL,05,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  rutherford,JRutherfordFL,https://ballotpedia.org/John_Rutherford_(Florida),R000609,733672650120253440
H2MI13303,"RUTLEDGE, LORRIE",MI,13,DEMOCRATIC PARTY,House,Challenger,P,Democrat,lorrie  rutledge,LorrieforMI13,https://ballotpedia.org/Lorrie_Rutledge,NA,
H2CA08248,"RUTSCH, EDWIN",CA,08,DEMOCRATIC PARTY,House,Challenger,C,Democrat,edwin  rutsch,EdwinRutsch,https://ballotpedia.org/Edwin_Rutsch,NA,
H2CA46156,"RUVALCABA, JESUS",CA,46,DEMOCRATIC PARTY,House,Challenger,N,Democrat,jesus  ruvalcaba,NA,NA,NA,
H0MO06164,"RYAN, CHRISTOPHER",MO,06,REPUBLICAN PARTY,House,Challenger,N,Republican,christopher  ryan,NA,https://ballotpedia.org/Christopher_Ryan,NA,
H8NY19223,"RYAN, PATRICK",NY,18,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,patrick  ryan,NA,NA,R000579,1569400849130049536
H8NY19223,"RYAN, PATRICK",NY,18,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,patrick  ryan,NA,NA,R000579,172377413
H2OH17109,"RYAN, TIMOTHY",OH,13,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,timothy  ryan,NA,NA,R000577,13491312
H2OH17109,"RYAN, TIMOTHY",OH,13,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,timothy  ryan,NA,NA,R000577,466532637
H2SD01058,"RYDER, RYAN",SD,00,DEMOCRATIC PARTY,House,Challenger,N,Democrat,ryan  ryder,NA,NA,NA,
H2FL11117,"SABATINI, ANTHONY",FL,11,REPUBLICAN PARTY,House,Challenger,N,Republican,anthony  sabatini,NA,NA,NA,
H2OH07209,"SABATUCCI, DANTE",OH,07,REPUBLICAN PARTY,House,Open seat,P,Republican,dante  sabatucci,NA,NA,NA,
H8MP00041,"SABLAN, GREGORIO KILILI CAMACHO REP.",MP,00,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,gregorio  sablan,NA,NA,S001177,926446070812602368
H8MP00041,"SABLAN, GREGORIO KILILI CAMACHO REP.",MP,00,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,gregorio  sablan,NA,NA,S001177,567654571
H2NC02220,"SAFTA, ADINA",NC,02,REPUBLICAN PARTY,House,Challenger,P,Republican,adina  safta,NA,https://ballotpedia.org/Adina_Safta,NA,
H2CA01169,"SAGOO, GURPINDER SINGH",CA,01,REPUBLICAN PARTY,House,Challenger,N,Republican,gurpinder  sagoo,NA,NA,NA,
H2CA24179,"SAGOO, GURPINDER SINGH",CA,24,REPUBLICAN PARTY,House,Challenger,N,Republican,gurpinder  sagoo,NA,NA,NA,
H2CO08061,"SAINE, LORI A",CO,08,REPUBLICAN PARTY,House,Open seat,C,Republican,lori  saine,lorisaine,https://ballotpedia.org/Lori_Saine,NA,
H0TX14234,"SAJNA, CYRUS",TX,14,DEMOCRATIC PARTY,House,Challenger,N,Democrat,cyrus  sajna,NA,NA,NA,
H2NY01224,"SAKIN, MICHAEL",NY,02,REPUBLICAN PARTY,House,Open seat,N,Republican,michael  sakin,NA,NA,NA,
H2CA21233,"SALAS, RUDY",CA,22,DEMOCRATIC PARTY,House,Challenger,N,Democrat,rudy  salas,RudySalasCA,https://ballotpedia.org/Rudy_Salas,NA,
H2TX32109,"SALAZAR, GIRIEN RICARDO 2104738228",TX,32,REPUBLICAN PARTY,House,Challenger,N,Republican,girien  salazar,NA,NA,NA,
H0MO05182,"SALAZAR, MAITE",MO,05,DEMOCRATIC PARTY,House,Challenger,N,Democrat,maite  salazar,NA,https://ballotpedia.org/Maite_Salazar,NA,
H8FL27185,"SALAZAR, MARIA ELVIRA",FL,27,REPUBLICAN PARTY,House,Incumbent,N,Republican,maria  salazar,RepMariaSalazar,https://ballotpedia.org/Maria_Elvira_Salazar,S000168,1325928411689349120
H8FL27185,"SALAZAR, MARIA ELVIRA",FL,27,REPUBLICAN PARTY,House,Incumbent,N,Republican,maria  salazar,MaElviraSalazar,https://ballotpedia.org/Maria_Elvira_Salazar,S000168,1325928411689349120
H8FL27185,"SALAZAR, MARIA ELVIRA",FL,27,REPUBLICAN PARTY,House,Incumbent,N,Republican,maria  salazar,RepMariaSalazar,https://ballotpedia.org/Maria_Elvira_Salazar,S000168,40282700
H8FL27185,"SALAZAR, MARIA ELVIRA",FL,27,REPUBLICAN PARTY,House,Incumbent,N,Republican,maria  salazar,MaElviraSalazar,https://ballotpedia.org/Maria_Elvira_Salazar,S000168,40282700
H2FL08113,"SALEH, REBECCA",FL,08,REPUBLICAN PARTY,House,Challenger,N,Republican,rebecca  saleh,NA,NA,NA,
H0MI09206,"SALIBA, MIKE",MI,10,LIBERTARIAN PARTY,House,Challenger,N,Other,mike  saliba,NA,https://ballotpedia.org/Mike_Saliba,NA,
H2NJ08323,"SALIERNO, JOHN V.",NJ,08,OTHER,House,Challenger,N,Other,john  salierno,NA,NA,NA,
H2OR06066,"SALINAS, ANDREA",OR,06,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,andrea  salinas,RepSalinas,https://ballotpedia.org/Andrea_Salinas,S001226,4669604480
H2OR06066,"SALINAS, ANDREA",OR,06,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,andrea  salinas,AndreaRSalinas,https://ballotpedia.org/Andrea_Salinas,S001226,4669604480
H2MO02227,"SALVATORE, TONY",MO,02,REPUBLICAN PARTY,House,Challenger,C,Republican,tony  salvatore,NA,https://ballotpedia.org/Tony_Salvatore,NA,
H2NV02593,"SAMPSON, CATHERINE MARIE",NV,02,REPUBLICAN PARTY,House,Challenger,N,Republican,catherine  sampson,NA,https://ballotpedia.org/Catherine_Sampson,NA,
H2NY26189,"SAMS, STEVEN LYNN MR II",NY,26,REPUBLICAN PARTY,House,Challenger,P,Republican,steven  sams,StevenLSamsII,https://ballotpedia.org/Steven_Sams,NA,
H2MN05208,"SAMUELS, DON MR.",MN,05,DEMOCRATIC-FARMER-LABOR,House,Challenger,P,Other,don  samuels,DonSamuelsMN,https://ballotpedia.org/Don_Samuels,NA,
H2MO02193,"SAMUELS, E. BENJAMIN",MO,02,DEMOCRATIC PARTY,House,Challenger,P,Democrat,e  samuels,NA,NA,NA,
